name,rating,time,comment,title
saturdaylou,2,2016-03-06 16:50:25,sorry 与其活在这个白左圣母乌托邦 我宁愿吞一颗babyblue凹,Zootopia
OreoEmpanada,2,2016-03-09 13:55:54,搞了半天原来又是个七拼八凑的片……唯一受用的段落大概是一小时左右处点到种族问题的那一下，之前统统是废戏，之后那都是啥…不来点阴谋论就不会讲故事了？至于说到打破刻板印象什么的…真的只是大家勇敢做自己这么简单？绵羊市长硬拿兔子当典型的案例确定不是这片的自我讽刺吗…,Zootopia
Carf,2,2016-05-29 05:43:14,很好的制作，画面配音原声都很好，主题对于孩子似乎有教育意义，但是如果为了美好的愿望就忘记，食物中的肉从那儿来的，至少我不赞同这样也是偏见的教育，至少我不希望孩子被欺骗这世界是美好的，所有物种可以和谐的生活在一起，除非大家都不用吃饭，因为就算植物也一样有生命，凭什么素食就不是谋杀。,Zootopia
峰峰峰峰,2,2016-05-19 16:53:38,肉之初，性本恶；萌相近，政相远。,Zootopia
julianafrinks,1,2018-08-06 14:42:50,Imagine this level of spoon-feeding in a non-animated film...(e.g. Bright) ppl would wait in line for their turn to drag the shit out of it.,Zootopia
Clarke,1,2016-05-18 23:02:58,天呐！这意识形态设定比想得还可怕！,Zootopia
Lies of Lies,2,2016-03-12 23:46:14,这种“动物园”的比喻，本质上是极端的种族主义。,Zootopia
scubadiver,2,2016-03-15 05:23:30,作为美帝潜伏份子，我真的，真的，被政治正确吓到了，也非常，非常的担心。,Zootopia
科西嘉前流放犯,2,2018-03-12 16:12:36,一股neoliberal恶臭扑面而来。美国社会最大的问题之一就是充满了这种“你好我好大家好”的正能量，然而事实上我们都是罪人、愚人。,Zootopia
珞小饭*爱美好,2,2016-03-05 17:45:31,没有惊喜,Zootopia
柴郡猫,1,2016-03-06 00:11:17,实在是喝不下这种“anyone~can~be~anything~”“nothing~is~impossible~”的毒鸡汤了,Zootopia
Virgil,2,2016-03-05 20:11:09,我对好看的定义和多数人不一样。迪士尼的伟光正我吃不下,Zootopia
Ambrosia,2,2016-03-05 19:10:41,多元主义是地球之癌,Zootopia
好样的,2,2016-03-31 11:43:56,从电影院出来。坐三站地铁。玩了一路手机游戏。到站下车。出站的时候就已经完全忘记刚才看的是什么了。所有努力都来的异常简单。一切付出都绝对会有回报。所谓梦想和和谐来的就是这么廉价。二十分钟不到就已在脑中烟消云散。,Zootopia
pureflame,2,2016-03-08 19:57:06,如果动画片因为“故事”与“人物”曾经可爱过，它如今已完全变成了考试作文一样虚假的东西。左派艺术家不再投入幻想中的故事而试图把现实幻想化，只能是一种灾难。哪怕是幼稚的个体自我实现的故事都比这样强行将虚拟的理想化自我人格对位到现实中可爱而真诚一些。,Zootopia
彼得潘耶夫斯基,2,2018-06-08 00:40:18,动物庄园？,Zootopia
咁大滋,2,2016-03-04 23:11:52,也就还行，怎么又成了神作？真是可怕。豆瓣是个动画片都是神作，要么笑死，要么哭瞎，面无表情你都不好意思说自己其实没失明,Zootopia
阿树,2,2016-03-13 10:53:10,階級鬥爭論,Zootopia
王璞一零一,2,2016-03-14 10:05:43,有点被豆瓣的高评分惊到。对我来说是一个两小时的美国说教片。制作精良当然是没话说，细节丰富。有些思路——用动物世界隐喻身份和自我认同，并幻想跨身份、跨族群、跨阶级的和谐社会——其实在其他美国动画片里都已经出现过，但迪斯尼就是举全行业之力做“大俗”。,Zootopia
Akwan,2,2016-04-17 22:51:02,"本身其实比<功夫熊猫>要好看点. 但是作为动画片,太政治化成人化, 包括黑手党/明星作秀/阴谋夺权,作为卡通片失去了童趣..还是怀念<汤姆和杰瑞>",Zootopia
KW听见你的声音,2,2016-10-25 22:34:28,影评很好，好奇来看。但是原谅我没有看完。。不吸引人啊,Zootopia
贫困户,2,2019-05-30 09:03:48,不是疯狂动物城，是动物城犯罪事件，时隔多年，除了树懒的笑没什么印象深刻的部分。,Zootopia
条形码客人,1,2016-10-08 20:52:24,明明是很普通的故事，可有人能看出深意,Zootopia
baiya,2,2016-03-06 13:14:55,在电影院看了篇以人道的感情暧昧立场（慎用“政治正确”一词）的时事评论，但过于简化了“午夜嚎叫”的问题及其解决方案，然而，这只是一部动画片。不能理解和接受的是最后那场狂欢，这让我想起了《香水》的结尾：究竟，那是怎样一种解药？,Zootopia
悲辛無盡獨行夜,1,2016-05-21 15:19:04,让动物穿衣服说人话做人事赋予其人类对各动物的刻板印象故作高深隐射人类社会贩卖意识形态，,Zootopia
豆瓣酱,1,2016-03-09 19:47:09,我就想平衡一下分数，一个动画片值不了9分以上。,Zootopia
mideastsptfire,2,2016-03-06 16:43:26,"Racism is bad, 3d animation maybe worse. 刚进城那火车站是不是马德里atocha!?",Zootopia
对称的福尔摩斯,2,2024-04-27 18:09:42,"梦想，梦想，梦想，为了梦想毫无顾忌的影响到别人，在我看来这并不好。
朱迪最大的问题就是，口号喊得响，现实全不管，我觉得狐狸说的对，她就是见到的残酷太少了，所以才这么横冲直撞，不知所谓。
朱迪总是觉得父母不理解她，但是她却没有理解过父母有多担心她，我认为朱迪在这方面是缺乏共情能力的，她更看中的是自己无处安放的自尊
一方面好高骛远，一方面能力不足，这这碗关于梦想的毒鸡汤我喝不下去
如果不是兔兔够可爱，一星都不值",Zootopia
丁酉戊戌,1,2016-07-05 14:08:50,所以那只兔子就是美国啰？有的美国人脸皮还真厚，把自己当作世界警察，又把自己当作兔子。到处发动战争，这就是让世界变的更好了？,Zootopia
管哩员,1,2018-08-20 00:52:27,危险的隐喻，强势者伤害弱势者，是因为弱势者对强势者的刺激行为。仿佛是在暗示，现实中这种不公平背后，都是弱势者对强势者的压迫,Zootopia
声色,2,2020-04-30 12:32:34,"wait,shakira says put your claws up?and biologically,nick's supposed to be gay @2016-08-25 16:08:59",Zootopia
i.mzyf,1,2017-09-11 16:24:32,这么无聊的片能上九分，笑点是都有多低,Zootopia
Reven,2,2018-08-03 18:11:56,这也太老套了，也远没有皮克斯动画那种精致感。一个PG级的动画，你放那么多政治隐喻干什么，还嫌成人世界的政治正确不够恶心？,Zootopia
兖鲁仁义统军帅,2,2016-08-17 02:13:40,听说恐怖片不能打高分，因为类型限制，而豆瓣上诸多儿童动画片却堂而皇之地占据着9.0的小半江山。嗯，这恐怕是一个值得探讨的社会心理学问题（我并不是在评价电影，而是在考虑观众）,Zootopia
鬈大毛毛,2,2020-08-15 14:57:33,你又开始相信迪士尼不是没有意识到要找一个大脑发育健全的编剧，而是故意不去找。详略难得当，人设太单薄。无法让观众平衡严肃思考和喜剧放松的分量，现在看来灵动感其实都差那么一截，可能是时间原因吧,Zootopia
emfrosztovis,2,2024-08-09 17:24:44,+ 补标,Zootopia
yuan,2,2016-03-15 23:20:53,第一次看的时候睡着了一段时间，鉴于好评如潮，今晚又去看了一遍，依然看着很困。在政治内涵上具有丰富的能指性又如何，故事就是很无聊啊。兔子哭着向狐狸请求原谅那一段，你们看着不膈应吗。这样高大全的圣母形象，我不喜欢。迪斯尼近些年我最喜欢的作品，依然是冰雪奇缘。,Zootopia
陽 Edward,1,2016-08-03 18:28:02,我要拉分下来,Zootopia
陈永仁,1,2016-10-23 08:29:33,白人內疚感,Zootopia
Newt🌈,2,2024-06-22 09:29:31,"简直不敢相信我现在才看，就冲这么多迷影梗我就很喜欢了。

迪士尼能更多面向成人观众是挺好，但是片子里面向小孩子再次兜售美国梦是真的以及jc都是好人，市长也是好人，没人想害你只有你自己想害你也是够离谱",Zootopia
啧啧啧啧啧啧,1,2024-10-14 03:15:35,这电影真的很恶心，羊副市长有什么错？羊副市长如果在男频简直就是大男主，从小因为身份被排挤，即使努力爬上高位也被看不起，明明是副市长却被市长当成私人秘书对待，最后密谋干翻所有人当上市长，这不就是大男主逆袭爽文？结果在这只能当反派。所有一开始就各种瞧不起食草动物的食肉动物都洗白了？仿佛它们对食草动物的多年欺压就不存在了？羊副市长她想让90%的食草动物团结起来，翻身做主人，怎么就不行？这高位食肉动物能做，食草动物就不行？最恶心的是这电影戏份较多的三个女性角色全是食草动物，其她几乎都是雄性食肉动物，是雌性食肉动物不爱拍电影吗？就这还鼓吹平等？谁和谁平等了？对未来的畅享只提了食肉和食草动物要互相理解支持，就是不提女和男是吧？这动物城只有种族歧视没性别歧视是吧？不提就真不存在了？,Zootopia
cwalet,1,2016-05-20 12:19:50,这破电影哪里好了？,Zootopia
kjoo,1,2021-03-21 15:09:39,谢谢你让我在电影院睡了好觉,Zootopia
人x太多,2,2021-07-21 10:03:52,一部周末欢乐哄小孩的电影凭着9.2的高分打入了豆瓣250，好于98%的动画片...就没几个看过些动画片吗。想象力疲乏的人去导演动画片真的是灾难片。,Zootopia
熊猫眼小A,2,2019-08-13 02:11:48,并不欣赏这个故事，尤其讨厌那只兔子。,Zootopia
loui,1,2016-03-15 21:48:41,电影像嗑了药一样疯狂灌馊鸡汤，营销像“芈月传”一样后台攻击用户，整个挂羊头卖狗肉。,Zootopia
Velox,2,2016-03-13 22:09:06,这座城市有着理想化到不合理的社会构想，以至于它宣称的“公平”并没有什么说服力。本片不仅避免正面讨论和批判无处不在的隐性歧视，还严重淡化了从设定上讲本该极为深远、残酷的物种矛盾。找到个毒草就想皆大欢喜？这种幼稚的思路是对种族问题的亵渎。,Zootopia
zearq,2,2016-03-11 08:41:13,有些观点挺有意思，平等是用来保护少数的食肉动物，自由就是给狐狸成为大象的权利，群众的恐惧是阴谋家最好的武器,Zootopia
BYVoid,2,2017-09-27 12:41:27,又是一部多元文化主義和政治正確宣傳片，原型是紐約，各類動物代表了各個族羣。,Zootopia
雨中星辰,2,2020-08-13 04:51:50,我觉得并不值得这么高的评分,Zootopia
Ir,2,2017-01-29 23:31:43,洗地洗得太恶心了...兔子进城那段是全片唯一值得看的。,Zootopia
koala,2,2016-11-19 16:37:06,太政治了，太功利了因而不喜欢。,Zootopia
图图图,1,2024-03-12 16:43:29,不明白为何评分如此高,Zootopia
摇一年滚一年,1,2017-01-24 15:24:25,对动画片没感觉,Zootopia
Tetsuling,2,2017-07-13 21:49:21,So cliche... 怎么拿到这么高的分的？,Zootopia
深田,2,2016-03-07 15:40:44,非常非常非常非常的一般…哄小朋友的嘛！,Zootopia
任小羊,2,2017-03-25 16:48:39,看来卖萌是终极的政治正确。,Zootopia
平凡的人,2,2016-03-07 13:03:31,虽然很精彩，很搞笑，但我认为，影片急着想要体现成熟的价值观，但并不深刻。而且，影片最大的特色就在于——对于社会的刻画接近弱智，除了传达传达个人理想的绽放，就没什么更有价值的东西了。,Zootopia
红、,1,2022-09-10 15:50:19,狗屎。,Zootopia
✿莲~,2,2016-03-18 23:43:32,哪有那么好看！,Zootopia
BeHappyLQL,2,2016-03-13 22:38:09,"迪士尼批量贩卖鸡汤 最好笑""闪电""树懒的情节竟然提前看过了 致敬教父的片段有点意思",Zootopia
包砸,2,2020-11-10 16:19:19,合家欢普世价值外衣包装下其实有着非常保守主义的内核：历史上白人对其他族裔施行“猎杀”，然而现在大家文明了能和睦共处了所以少数族裔们也就别提过去了——我们WASP怎么可能伤害你们呢，即便有袭击事件那也是一些不安分的少数族裔策划的嘛，别玻璃心迫害妄想症了！,Zootopia
无用之言,2,2016-08-04 13:58:16,挺没意思的。,Zootopia
亡招菌,2,2016-05-19 18:25:01,不是很懂的样子,Zootopia
猴子,2,2016-12-25 20:41:15,就是一笔简单的动画片，过高的赞誉。不同种族要和谐相处而已,Zootopia
阳形形连,1,2024-05-23 20:26:09,无聊，一群动物没啥好看的,Zootopia
共清觞,1,2018-06-14 13:43:31,不知为何有人说好笑，全程只在冰棍笑了一下。完全是白左政治套动物身上，不承认人与人间的真实差异，强推所谓绝对公平，乌托邦空想和大跃进有啥区别。欧美越来越多树懒型人就是例证。好莱坞片片离不开政治正确，动画也不放过，批判、讽刺怕踩雷，唯有歌颂，快媲美广电了。怪不得美片不如美剧,Zootopia
丑四酩酊,2,2016-05-18 18:20:17,两星给卖萌和设定吧，其它都是让人恶心的好莱坞俗套,Zootopia
JKL,2,2016-08-26 11:27:31,超出我年龄适配范围了。,Zootopia
米迦勒雏菊,1,2016-03-13 17:23:12,真不该看这类傻逼电影，就因为想和喜欢的人一起看那也会浪费时间，反正到时候点评这电影的时候也不会有什么共同语言的。,Zootopia
海棠_盈香,1,2017-04-06 16:20:26,本来勉强给2分，为了平衡分数给一分吧,Zootopia
N-DUBZ,1,2016-03-22 03:14:45,没有那么神,Zootopia
aprilface,2,2016-07-04 22:05:08,我觉得是给大人看的,Zootopia
タンポポ,1,2023-10-18 22:31:05,Unbearable.,Zootopia
幻觉共有,2,2016-06-11 20:25:14,蜜汁价值观。,Zootopia
idnotknow,2,2016-03-15 23:18:37,我去，就一标准及格商业动画片，有你们说的这么好吗？所谓的隐喻太嫩,Zootopia
豌豆汤,2,2016-04-04 11:23:42,虚伪的平等,Zootopia
24 K Pyre Hands,1,2020-04-03 17:04:42,垃圾,Zootopia
大表哥,1,2024-05-06 06:12:38,缺少灵魂。,Zootopia
硬搞,2,2016-05-29 19:01:20,就一低龄俗套的破片居然这么高的分！？疯了~~,Zootopia
momo,1,2019-09-13 13:41:43,不喜欢。。,Zootopia
ZZYVic,2,2023-09-13 18:51:41,"真是弱智，里面提到一些种族歧视的问题，动物们解决的很好，可是我请问呢？现实中是怎样？掩盖事实，粉饰真相，明明存在矛盾却拿“只要大家齐心协力，多多交流就一定能度过难关”这种观点来掩饰，沃艹#%&→@迪士尼真的是政治正确渗透的重灾区。严重的白左反对移民，反对接纳难民！看看广州都成什么了，nigger的天堂你知道加拿大的穆斯林移民说什么吗？：应该让古兰经代替加拿大法律，并且他们还妄图让整个国家的人民全部变成穆斯林，他们说：你们现在已经不生孩子了，而我们还在不断地生孩子，总有一天穆斯林就会占多数，到那天你们将无选择的权利，都改信伊斯兰教",Zootopia
陈港生,2,2018-12-13 18:32:07,平平无奇，严重过誉,Zootopia
willow,2,2016-03-14 22:48:24,无法理解这个火度,Zootopia
杨超越,1,2023-05-24 19:47:51,"小孩子看看还行，作为大人，我相信狐狸先生说的：“你只能成为你自己”。从小孩到大人、从学校到社会是兔子慢慢丧失生机和活力的过程。假的就是假的，我宁愿要残酷的真相，也不要虚假的鸡汤。我现在心如止水，任何打鸡血的东西我看都不会看一眼的。
迪士尼的片子很容易陷入俗套浅薄，根本原因在于童话故事其实是不可以影视化的，因为人们喜爱的，是他们想象中的童话故事，里面有各自的为人哲学、审美哲学。再者，影视童话和现实世界丝毫不沾边，我这种现实动物看不来。童话原作惹人喜爱是因为它本质上折射了现实世界，比如安徒生童话。",Zootopia
就叫我陳先生,1,2016-03-21 22:45:41,是只有我一个人觉得，这电影不好看吗？？,Zootopia
恰恰,2,2016-06-25 23:17:05,画面非常好，对话啰嗦，故事不行，从头到尾都在为了政治正确进行说教，作为动画片，真的过了。过于强调万物性本善，也是一种唯心主义。另外我看的版本里面为啥没有那只下班立马快活的公务员老虎？,Zootopia
阿缺,2,2016-07-03 12:38:04,勉强看到半个小时看不下去了，很俗的情节和故事，政治正确煲成的心灵鸡汤,Zootopia
Radegund,2,2016-12-03 02:41:57,补标,Zootopia
且听风影,2,2016-12-14 21:59:00,基本无感啊，没什么新意，9.2分会不会太高啊,Zootopia
滑铁卢黄昏,2,2023-01-11 17:33:56,目前看过的最差的一部迪士尼动画电影。,Zootopia
Virgohi21,2,2017-01-04 18:51:28,看得不舒服,Zootopia
.zhu,2,2022-04-30 08:06:18,欢乐，正能量，但是毫无新意，流水线产品,Zootopia
豆友88888888,1,2025-02-12 17:12:18,如果不是因为朱迪是女性角色，一星我都不想给。男味无敌冲的动画片，片中搞了那么多影射，但是对性别压迫视而不见。磕朱迪和那个狐狸cp的人是不是脑子进💩了？😅,Zootopia
舟子,2,2016-03-27 10:26:01,无感,Zootopia
遗忘的森林,1,2023-03-03 01:15:00,补标 院线,Zootopia
风随我动,2,2016-05-23 19:50:51,拥有梦想并为之努力是可贵的，拥有好的拍档是成功路上的必备，一切说是侥幸不可信，其实恰好的不都是自己的细节带来的吗。眼睛看到的不一定是真相，自以为追到的真相也不一定是真相。永远不要被生活所呈现的样子吓到，也许那根本不是真相。,Zootopia
梅文女王殿下,1,2016-03-30 11:56:13,"2016.3.29

 看之前可能期待值太高，看后觉得太一般了。Inside Out我是给满分。Zootopia... 给一分算它努力吧。对白全都是cliche 毫无新意。遣词造句过分卖弄，阴谋论上又是幼儿园级别。笑得也勉强...  不知道如何定位观众。更不要跟我说什么predator和prey这两个分类。我和迪斯尼根本八字不合。",Zootopia
Optimus_Primal,1,2016-07-05 18:24:44,原本4星（豆瓣总分过高，才给一星以求平衡）。在动物拟人化的想象中做得非常成功！然而，除了主角性格鲜明外，其他人物性格特征不明显，而且这样的人物还堆砌了很多。弄巧成拙的故事也是一大弊端。,Zootopia
莱可鹅杰德,1,2019-12-13 16:53:01,2024三看，愚蠢、恶毒到令人恶心的一部。,Zootopia
刹那譚,1,2016-03-10 00:19:56,"welcome to the zooniverse! 
3D玩儿心呢 还是我瞎了 制作真心不精良",Zootopia
坂阿本莎白,2,2016-03-04 23:11:18,太多所谓教育意义，最讨厌说教了总之。。故事也是老套的不难再老套，笑点全在预告里了吧喂。。标签化略严重。狐狸是很对胃口的那种帅。,Zootopia
香蛋🌈,2,2017-05-21 19:00:43,以政治正确标榜，可不够正确啊，每个人生来就物种既定，所以你们对阶级固化已经无可奈何到认可的地步了吗。兔子满嘴的宣传语境与社会隐喻一样精良。洗脑＋虐狗。越看越觉得《头脑特工队》这样的科学片纯粹而伟大。,Zootopia
綠阿水。,1,2016-06-11 13:11:13,0611#　真的不至於評價超級好看。／「她睡不著的時候也會數自己嗎？」,Zootopia
nomad,1,2016-03-20 23:02:12,反正也没人懂“this is for the champagne crew”,Zootopia
西风催人紧,2,2016-06-18 22:02:52,如果去掉迪斯尼，所有的情节，语调，叙事手法都是一部典型的好莱坞励志爱情烂俗片。然后只剩下可爱的动物们了，嗯，也许是你们刷得太多，也许是我失去了童心和少女心。顶着可爱的脸说着那么成熟的话，结果是两边都没落着。,Zootopia
Luke,2,2016-03-29 21:23:15,并没有那么好看,Zootopia
softknife,2,2016-05-19 13:27:56,"White, white, white.",Zootopia
心子,2,2016-04-26 07:28:07,很一般，奇幻森林赢了。,Zootopia
