name,rating,time,comment,title
微暗的火,2,2021-04-06 23:33:34,"20180822看过。20210406重看院线3D。
欺世盗名之徒，没有一处逻辑是正确的，最后半小时一大半废片。三分给特效。主题杂糅，强行降智。
且不说政治力量始终失语，假设接受资本主导的设定，资本会放着潘多拉的自然资源不剥削，直接浪费火力轰烂生命树吗？一个上校基本主导地外文明的策略，这是黑暗童话吧？
所有的人物要么没头没尾，要么扁平刻板。男主算是有个“弧光”：从普通自信的loser摇身一变无牙仔骑士，迎娶白富美，打败自己人，一统四合，走上人生巅峰。
这片子还能号召平权：最重要的人类女主死了。最重要的纳美女主爱上了废柴流男主。最开始被驯服的那头龙呢？被暴力占有、规训、插入，却在主角结缘“红玫瑰”后黯然退场，再未出现。
总结：某天醒来，格里高利发现自己变成了一只甲虫，于是和另一只甲虫结婚了。",Avatar
好吧,1,2021-03-11 21:53:02,烂片之王，没有最烂，只有更烂。,Avatar
星期一的幽灵,2,2021-03-25 15:43:02,超级英雄是普信男的精神来源——明明那么普通，却相信自己一定会成功。,Avatar
的云,2,2010-05-08 11:52:54,无数的评论都在扯民生聊政治，难道阿凡达除了内层科技外衣外跟国内这帮捧臭脚的人眼里也确实是觉着匮乏的一无是处但又不愿承认所以只能跟这儿拼了命的给卡梅隆整潜台词么？回头再看奥斯卡，阿凡达一路高歌猛进到头来一盆冷水，唯一拎回的内几个也跟鼓励奖没什么区别。我说咱是不是也该不傻逼点儿了？,Avatar
李小炘,2,2012-05-25 20:35:02,其实吧一般,Avatar
Bruja,2,2012-05-26 00:03:09,不喜欢这种片,Avatar
vox,2,2010-02-05 00:22:21,技术一流，但是透视出的科幻观念完全是战争复仇片的逻辑，站在文学角度，创作力并不具有突出的特质。卡氏是个好导演，但比起卢卡斯还差一点大气的人生观；比起库布里克还差一大截开阔的宇宙观。从潘多拉星球人民的沟通方式上与一直在影片中提到的圣母传递信息方式存在断裂，该处进化的结果缺乏想象力。,Avatar
喜喜,2,2014-09-21 21:44:43,说真的，我现在真看不下去这种打来打去的商业片，我也不知道为毛。本来是想在飞机上看个轻松的打发时间，结果看了30分钟关了，还是选了个剧情片才看下去。,Avatar
六比特,2,2010-02-26 22:51:13,一般的好莱坞大片，典型的美国梦，太让人失望了……,Avatar
阿布,2,2010-01-05 19:45:30,除了效果之外没什么亮点,Avatar
良吉吉Bee,2,2011-07-24 13:59:42,讲了半天就是说保护环境。。。没什么新意,Avatar
reed,2,2010-01-15 11:51:52,违心的打了三分，值得夸奖的不是技术，而是节奏。,Avatar
Chris  一切由无聊开始,1,2010-01-15 21:51:04,很怕疏漏了片子想透露的意义，但最终不得不承认，确实是大俗套，尤其是前一个半小时。后边由于是imax+3d，看起来实在太爽了，音响效果非常震撼。值回票价。但是效果上也有不可忽视的缺点，现在来看，这玩意还没有达到效果的极限。,Avatar
xiaonanhappy,2,2009-12-28 21:46:34,没看过3D和IMAX的，对俗的不能再俗的剧情只给1分，另1分给票房吧。,Avatar
茶糖,2,2015-10-02 01:55:52,这部片的人设让我连基本的“美”都感受不到...,Avatar
卡雞馬,2,2010-10-15 16:43:35,人的心里本来就应该有的保护意识非要变成电影人们才发现它的难能可贵，到底是可喜还是可悲？？,Avatar
Octopus,2,2010-11-16 08:55:00,华丽、无脑,Avatar
刘建明,2,2012-02-13 11:22:10,"男人一定要有辆好车！！！
小轿换超跑，即使之前离开的女人也会吃回头草，之前看你不顺眼的男人，也不得不对你低头，颜色一定要拉风要张扬，比如红色，声音一定要猛要亢，吼一下吓跑无数人，马力一定要足，不光要时速快，扭距还得大，起码拽的动直升机吧。
如此，你便征服了世界 。。。",Avatar
ly莉,2,2010-02-04 13:33:55,今晚去看Avatar 3D，睡着了...只有华丽外表，没有深度的电影。奥斯卡最佳电影提名? They can all kiss my ass!  -- 2010-2-3,Avatar
Yyooo,2,2010-01-08 17:48:17,既然单纯。既然反战。又何必以暴制暴！,Avatar
Joe,1,2010-02-06 17:33:54,阿凡答再次证明了虫族只有爆兵才有胜算！狗海一定要搭配猛犸才能突破！升级基地才是王道！,Avatar
sharry,2,2021-03-21 14:35:35,感觉就是一部美国左派意识输出的片子，人类的高科技文明居然在一群处于原始社会的阿凡达面前败的一塌糊涂。自以为这样就是在宣传和平，殊不知和平是自我实力的不断强大，而不是靠敌人的怜悯。,Avatar
斯宾克斯21,1,2021-03-13 01:06:02,白人至上主义只不过是基督教教义的一种表现形式罢了，只不过它穿着基督教的外衣，以好莱坞大片的形势表现的更加隐晦，让全世界的人在不知不觉中这种思想，潜移默化的认为白人是最优秀的种族，从而推行美国的文化霸权。,Avatar
苦咖啡当饭吃,2,2010-01-20 23:36:04,一定要去电影院。老实说剧情真是很简单。中文字幕太狗血，好多句都曲解原意。,Avatar
Vlasta,2,2010-12-22 20:51:27,新城市3D太差,Avatar
crimson,1,2010-01-22 15:23:52,要什么没什么,Avatar
Victory,2,2021-03-16 08:55:53,这电影的确符合美利坚的风格，美国人跑到别人的星球上打算把他们的原住民都杀光，然后一个白人英雄突然窜出来背叛自己的种族入赘到原住民家，带着原住民一起反抗地球，然后大家都很感动——果然地球（美国）还是有好人啊！🐶,Avatar
江河海,2,2010-02-21 09:59:22,因为看的非3d，所以真的只是还行,Avatar
蹩逗我笑,2,2010-01-08 02:33:54,真心觉得很一般啊....也没有打动我的细节,Avatar
上帝在高处吸烟,2,2010-11-17 15:57:35,除3D一无所有。,Avatar
果大真,2,2010-03-05 02:07:46,去高蒙的imax巨幕厅看的 估计是期待太大了 反正我觉得很失望,Avatar
干活（时间紧迫,2,2020-11-22 21:25:43,"果然我真的很不吃这类电影。还有美国味太重了，先是说他们如何残害外星人，完了又个人英雄主义，合着这么一个大的种族都没有一个外星人能跟美国废了腿的一个军人比吗？ 战争还需要一个美国佬去教哦。。。又是侵略、战争、个人英雄，和平。。。
中间还穿插一些霉国文艺煽情剧情。。。因为是3D，风景制作的挺好看的，又硬是拍了3个小时。。。真是浪费时间。",Avatar
azure,2,2010-02-05 23:29:56,"1.弓箭是穿不透防弹玻璃
2.坐法拉利果然魅力无穷",Avatar
butterswong,2,2011-04-02 20:50:21,金玉其外,Avatar
▒▒▒,1,2011-05-02 16:47:43,极端的垃圾片,Avatar
唐伯虎点蚊香,1,2021-03-13 06:56:29,2021了还重映捞钱，无聊至极,Avatar
焚紙樓,2,2013-12-26 01:20:35,跟狼共舞+風中奇緣+黑暗之心(現代啟示錄)x1/3  還有沒有更偷懶的劇本寫法?乾脆找凱文科斯納來演算了,Avatar
Square,2,2011-02-22 11:29:43,真心不觉得好看,Avatar
追屁少年,2,2018-04-08 16:51:23,【C+】一个地球人在外星球挖墙脚绿了自己兄弟，兄弟还以德报怨的故事。这剧情太幼稚了，适合小孩子看。,Avatar
廿四,2,2010-07-28 21:00:20,20分钟我睡了，我就纳闷了它凭什么奥斯卡？特效？,Avatar
RS,2,2009-12-17 19:10:51,"嘛，微妙～虽然效果是没的说，但我还是不能够自我代入外星生物那～
话说你们看到巨大化人形机甲就那么被砸烂的时候，不会感到惋惜的嘛～～虽然是量产机啦...再话说，你们没觉得avatar是放大版蓝精灵吗...",Avatar
momo,2,2010-04-09 15:25:57,比我期望值低，情节属于看了开头就知道结尾的那种,Avatar
外星纪--南庄座,2,2010-10-11 20:13:02,此电影公关营销能力非常顶级，仅此而已，吹嘘3D技术神马的，就呵呵了。12年重映后，还有一堆水军洗地，蜥蜴的暗中操控技术的确很牛逼。可惜真相就是真相，你永远掩盖不了，也歪曲不了,Avatar
充满热情的蹦蹦,2,2019-01-24 08:46:31,阿凡达是一部看完绝对不想看二遍的电影,Avatar
我不是童男几,2,2011-03-14 22:49:14,马勒戈壁，怎么全是给5星的？！我就是看不下去啊！！！近3个小时呐，冗长的裹脚布啊。。。,Avatar
Helena,2,2010-02-08 11:47:29,"1. 我落后了
2. 果然神雕侠侣大战美国大兵
3. 果然拆迁者爱上钉子户
4. 至于嘛。。。= =",Avatar
王小毛,2,2010-02-12 07:05:15,我只想说这是一个关于 钉子户与拆迁办的故事 故事的结局是钉子户取得胜利了...我还是喜欢《铁达尼号》,Avatar
Morning,2,2010-01-13 02:32:37,"原谅我不是技术控。
追加一颗星给它的战争场面没有让我瞌睡。节奏我是喜欢的，但仅限于那一段。",Avatar
你们荒唐啊,2,2012-05-26 15:32:05,对于我这种重剧情轻视效果的观众，烂片无误,Avatar
闲,2,2010-04-12 10:29:42,残障的海军陆战队变成网瘾少年的奋斗史,Avatar
荆棘,2,2010-02-11 15:38:30,看完了想骂人,Avatar
泳池里的蓝,2,2011-05-08 16:07:00,欣赏不能,Avatar
Orpheus,2,2010-10-12 03:05:37,玩技术的垃圾电影，除了特效没有任何看点，内容非常反人类，没有一点反思的成分，完全是在作秀，如果你是搞视觉，摄影，时尚方面的应该会喜欢，但作为一个人类，作为一个影迷，没有理由不对这个片子破口大骂。,Avatar
猫龟🐌,2,2011-03-31 22:09:12,拉倒吧，好莱坞生产流水线上的科幻垃圾，反正我不会喜欢的。感觉除了灵魂之树这点创意外就无半点可取之处。就看3G cg特效我还不如去玩山口山……,Avatar
板扎蒙古龙,1,2010-01-11 10:11:18,剧本粗制滥造，臃肿。对电影语言毫无创新。以暴制暴就能获得真善美？百年历史文化还这么幼稚。如果科技是第一生产力这么深入人心。那钱多人傻的地方都是刘姥姥进大观园。那胃人就是nba的眉间尺,Avatar
今朝,2,2010-12-17 21:45:11,不好,Avatar
paracelsus,2,2016-03-01 00:09:14,did I just see an Indian flick?,Avatar
暴走如来佛,2,2010-01-11 00:25:08,网络神兽终于找到了根据地，那里遍地都是USB接口=。=,Avatar
瓜没叶,1,2011-08-14 16:27:33,真想给0分,Avatar
上岛咖啡,1,2010-01-15 18:42:44,为啥不能评零分？？？？？？,Avatar
温彻斯特,2,2022-06-13 19:31:26,重温一下。老美这种搞人类实验。和出去干涉人家土地的事儿从过去一直到现在,Avatar
命--假如...,2,2010-01-11 04:53:23,整体概念套用别人的很面熟，仅仅从技术上说这是部划时代的作品，整合了当代电影的有点发扬到了极致。看到那些卖票进电影院观影的热潮，也许工业化电影也不是件坏事是不是？毕竟在自家看的那只是片儿并不算电影。,Avatar
Rico,1,2010-04-25 23:10:40,蓝精灵,Avatar
潜入深水的鬼魂,2,2011-05-20 05:58:34,果断改为二星。除了技术没有任何亮点的片子。,Avatar
LutataLuten,2,2010-01-25 12:21:08,學好英語，走遍宇宙都不怕。,Avatar
胖胖小君君,2,2017-05-05 00:19:50,记得大学时有个老师形容这个电影一眼就从嗓子眼看到底,Avatar
mikaholic,2,2010-02-14 01:03:29,可能是咱們家的3d設備爛 沒覺得3d有多身臨其境 明明只有前景的物體才會有近距離感 動物和植物設定還好 女主很像張韶涵 plot爛到無法接受 我覺得人設真的很爛嘛....  很肉酸... 幸虧是張數請看的啊,Avatar
djj,2,2010-09-26 16:25:24,"我没看到传说中的3d版本，在家里看得正版碟片（画面真清晰），觉得很一般。有点类似盗梦空间，只是不分好几层。2018.11重温，不怎么样。
至于网上传说的环保大片，土著爱情，我看只是带了一下。",Avatar
尿水遥遥,2,2011-07-01 01:15:44,不评价,Avatar
ELEVEN.W,2,2010-02-14 15:00:53,真的很一般 不知道为什么那么受热捧。。。,Avatar
MUYAN,2,2012-02-15 13:12:48,我只是用电视看的3D啊，即使觉得剧情挺装13都差点被震撼的泪奔啊！可想而知看了IMAX我是不是立刻跪下膜拜啊！！电影真是个伟大的东西TAT！！！(来自2021年的我:四星？我当时是被老公洗脑了吧，因为这是他当年最爱的片子，如今看来，两星够够的了……),Avatar
克小强,1,2010-01-19 21:54:14,2010，01，19 10：20 正天影院 3d 效果不甚理想！,Avatar
岡崎体操,1,2012-01-13 15:23:35,很没意思啊，剧情也烂，品味继续下降,Avatar
pH=7,2,2010-05-10 19:25:11,我想我out了，这电影一点也不吸引我,Avatar
那些花儿,2,2009-12-20 07:43:16,两颗星全都是给特技的,Avatar
瑶,2,2010-01-10 19:40:36,我不得不说，这个剧情实在是太老套了。和新的种族或部落首领的女儿相爱，然后为化解纠纷而英雄般奇迹的挽救了一切~！除了投资的大手笔在画面上的惊叹外，对我而言就再无新鲜感了~！,Avatar
黑色南极洲,2,2010-02-23 19:33:45,10.02.23，下午4点场，泉州影剧院，xpand普通3D。如果去掉3D，阿凡达根本就很普通的一科幻片，热成那样，除了宣传，还有人们的从众以及好面子。两星就给3D技术了。对于戴镜框眼镜的人来说，XpanD的眼镜根本就是一个悲剧。,Avatar
自在人,1,2010-06-05 08:32:07,破烂，没了特效屎都不是。完全没觉得好，挺垃圾的，比第九区差远了。说它超越泰坦尼克号绝对是胡扯。本身我就讨厌看特效多的电影，这电影不仅玩特效，情节和人设还特俗套，95%都能猜出来。男主角也莫名其妙和讨厌,Avatar
Voyager,1,2013-12-09 05:10:10,吓人用的吧……看完做恶梦了,Avatar
一灯,2,2013-03-02 21:38:37,形式远远大于内容，还“借鉴”了很多异形系列的创意,Avatar
沉默在冥王星下,2,2010-09-26 11:57:25,形式大于内容,Avatar
安澜,2,2011-10-04 12:40:48,可歌可泣的拆迁史,Avatar
朔风,1,2010-01-17 01:32:48,徒有虚名。一群生活在丛林的外星低等生物，最多也就是异形级别的，碰上铁血战士或是威震天军团估计要被全灭...,Avatar
So Magic,2,2010-02-19 14:39:29,若不是这世界疯魔了，就是我疯了，总之看在配乐不错的份上加一星,Avatar
丶nikibaby 。,2,2010-01-19 10:55:38,好看嗎? 完全看卟進去。,Avatar
就有够可爱,2,2010-07-05 09:09:01,从头到尾都想睡觉。,Avatar
勇者3.rd,2,2010-05-02 23:38:19,这是给野人看的没有一根逻辑,Avatar
！！！！！,1,2011-07-30 18:37:20,烂到了极点，我甚至感觉这是世界上最闷的电影，为什么不可以打零分？,Avatar
咪子,2,2010-01-05 05:22:52,"呃，，我看了个枪版，，，然后觉得就那么回事 
关键是你以前拍的是泰坦尼克！你自己忘了么",Avatar
么什叫定决能不,2,2009-12-22 17:39:24,故事不是这么讲的。不能因为你来杀我全家于是我就把你全家都杀了。如果二十二世纪就是这么野蛮原始，那最好2012的时候世界末日。,Avatar
voodoo微微,1,2010-01-09 22:02:21,=,Avatar
诸镇凝,2,2011-12-16 17:18:47,很假很烂很没有意义并且连意思都没有，不过3D应该挺过瘾的,Avatar
該用戶無法顯示,2,2009-12-28 18:23:42,蛮讨厌特技过头的片,Avatar
奉陪都加师,2,2012-04-19 10:06:32,没剧情 就是炒出来的,Avatar
撕撕撕,2,2010-02-12 20:08:51,没剧本&睡的死去活来,Avatar
U 兔,2,2010-01-15 21:59:51,吼吼~~Imax！！开心开心，以为赶不上呢，抱着无论如何都冲过去的心态，买到了13点的票，非常激动得飞奔进去，已经开始了六七分钟，开始还有跟3D的小磨合期但总体很爽。故事老套，基本是人类宏大主题全面演义后不得已搬迁外星。但是龙阵的效果真的很带劲。被牵手的感觉太好了。。。,Avatar
grqx,1,2011-10-24 15:13:28,弱智剧情。白痴一样的情节。,Avatar
私慧,2,2012-05-31 17:34:09,剧情一般，纯技术效果了,Avatar
Asiovo,2,2011-11-07 21:55:37,基本只有3D的噱头。,Avatar
