name,rating,time,comment,title
王写写,2,2018-10-03 15:27:37,混合了恐怖片，灾难片，怪兽片的手法，本质讲的则是两个屌丝的逆袭。所以你将看到：充分发掘了自身喜剧潜力的汤老湿；全片几乎一直湿漉漉的汤老湿；没有与汤老湿产生一丝火花的米歇尔；总像怀揣着大阴谋的米歇尔；以及她那对和汤老湿嘴唇一样粗的眉毛；一位看上去会被飞天小魔女暴揍、说话细声细语毫无气场的反派；史上最萌最善良的毒液；史上最弱智最龙套的暴虐；当然还少不了大法自家的PS4广告。总之，忍受了四十分钟尴尬无聊的炒鱿鱼分手等铺垫后，也没带来更多的刺激。把一个料足的系列漫画生生整成了山寨版寄生兽。不过平心而论，压轴的胶水大乱斗在视觉设计上还蛮有良心。如果你不熟悉毒液，本片将告诉你它不仅是个凶狠的共生体，更是吐槽大师和情感专家。对不对味儿无所谓，毕竟PG13最重要。好在最后重现了一小段“天生杀人狂”。,Venom
瓦力,2,2018-10-06 22:22:54,谁要看长着坏蛋脸的人类大救星啊，我们期待的是亦正亦邪的反英雄啊！看完甚至有点怀念11年前那位纯反派毒液了，这部搞成了美版《寄生兽》的视感...汤老湿的演技和毒液的打趣台词是最大看点，然而正片像按了快进一般飞速推进，部分情节快得敷衍莫名，片尾字幕又像是有意拖时长慢慢吞吞，加上两个彩蛋足足放了20分钟...太特么奇葩了！如果说彩蛋1引出下文还算有点意思，接近4分钟的彩蛋2跟这部真人电影有什么关系吗？纯粹给年底那部动画打预告？？？硬充时长太特么恶劣了！5/10,Venom
竹和,2,2018-10-06 14:16:55,本想打平庸的分，但事实是对之前所有打三星电影的不尊重...那么好的卡司用脸谱化的表演讲了那么无聊的一个故事，而且这个故事山寨汤老师已经在升级里面讲过了！作为起源电影没有情感铺陈，一切看上去都那么肤浅...倒是彩蛋精彩的多,Venom
嘟嘟熊之父,2,2018-10-04 22:57:18,让如此经典的反派人物弘扬资本主义正能量？漫威到底是嫁为人妇了不高举合家欢大旗就浑身上下不舒服。不怪汤老湿，已经非常卖力了，全程寒酸狼狈上天入地得看着就心疼。,Venom
芦哲峰,2,2021-11-11 17:55:25,怕噪音的寄生兽，如此我们就放心了，来中国，公共场所的抖音外放能弄死你。,Venom
托尼·王大拿,2,2018-11-13 20:20:34,从毒液决定大义灭亲的一瞬起，全片就彻底崩掉了，那些强加的幽默戏份在此基础上就愈发显得尴尬生硬。,Venom
科林,2,2018-11-04 22:58:56,没想到打着骇人恐怖招牌的毒液最终却是部尬笑话唠片。毒液大哥你P话真多，缠着我们哈迪不放还强吻人家，明明是个反派却被硬拽成拯救地球的英雄。情节上，有那么多无辜群众和警察遇难，几个主角还像没事儿人一样谈笑风生；基调上，喜剧卖萌风格并不讨喜；视效上，多亏了具有广阔视野以及清晰明亮的IMAX超大银幕，使得一黑一灰双毒液大战并未死在夜间昏暗的光线里。片中华裔元素颇多，片尾彩蛋伍迪·哈里森饰演的屠杀惊喜登场。看来这个改邪归正的寄生虫要继续搞事情哦。,Venom
二月鸟语,2,2018-11-05 05:22:26,这片剧本问题很大，一个毫无想象力的故事，加上毫无想象力的导演，导致整部电影平庸而令人乏味。《蜘蛛侠3》里的黑蜘蛛设定都比这个好。,Venom
汝就做吾的犬吧,1,2018-11-25 15:33:33,简直难以置信拍得比《无敌浩克》还要烂，冗长又生硬，无足轻重的剧情实在太多，半个钟头的内容硬是扯了两个钟头讲完，毒液这个角色的性格转变也是莫名其妙，突然就和解了，突然就改邪归正了，突然就牺牲自己了，既然订了这个题材就索性一条路黑到底啊，这种半吊子的恶人谁会买账…,Venom
yihan1010,2,2018-10-06 19:29:08,珀斯打卡观看。寄生兽，升级？汤老湿是撑着看下去的唯一动力。铺垫太长太无聊，动作戏少也没什么看点，把毒液打造成卖萌话痨式反英雄，又不及死侍那样会抖包袱。,Venom
星懿,2,2018-11-10 21:17:33,剧情很平，在毫无亮点、逻辑强行推动下——特效对打大 Boss 也就两分钟就结束了。最令人难以忍受的是其中的角色人物性格和逻辑都很混乱，艾迪·布洛克一会是言辞强硬当仁不让的招牌记者，一会儿是孱弱无能只会哀嚎的地球 Loser；德雷克博士和安妮则完全脸谱化符号化、毫无个人魅力和印象可言。至于没有监控器的安保重地、只会自体撞击爆炸的无人机……我感觉都是在侮辱我的智商。,Venom
文刀大土申,2,2018-11-13 23:01:58,汤老师可爱，没了。,Venom
老罗Lazzaro,2,2018-11-10 22:13:38,故事简单粗暴，也就看看汤老湿从抵抗到享受，人类如提线木偶依然无存在感。几个主配角突然被附身轻易成功共存，Venom与汤突然惺惺相惜就正义感涌现，多处转变突兀。,Venom
晚不安,2,2018-11-09 00:02:29,竟然是部喜剧？？？英语无字幕大概看懂百分之七八十的剧情，可以想见自己miss掉不少漫画梗和细节。而在这样的情况下，我看到的是一个特别无趣、老套且破绽百出的故事。竟然就把毒液洗白了，而且洗白的理由特别洒狗血，映后还有观众觉得这是反英雄的设定，肯定没看过《银河护卫队》吧……拍的已经不是反派大电影了，最后俩人携手拯救地球。还是另一个观众说得好：“这不是一个英雄的诞生，而是一对CP的诞生。”但是还真没《寄生兽》有意思。反派极弱，宿主换来换去有啥意义？结尾大战是《无敌浩克》“自己打自己”那一套，“融合”的造型挺cult，有点B级片的味道，但之前汤老湿觉醒后的追车戏就特别冗长。并没有出现跟蜘蛛侠宇宙的强关联，但造型上肯定是延续了漫画。腾讯影业投资，出现不少中国元素，为了在大陆上映几乎回避了所有血腥场面。,Venom
血与冰激凌,2,2018-11-04 15:58:53,剧本真的水的要死，导演就是把所有的设计全放在特效和动作戏上了吧。最简单的男女主即将结婚，上一场戏还是在家啪啪啪，下一场戏就因为丢了工作就要分手，什么破设定？前半段剧情冗长几乎要睡着，后半段打打打就结束了。反派出现时间十分钟？所以这部电影到底在干嘛？不过片子里毒液的逗比台词倒是让一个形象立了起来，如果有朝一日能让毒液碰到星爵，我期待一段相声表演。PG-13真失望，如果是按照R级做，很多缺点可能就不会这么明显了。,Venom
小肥啾～,2,2018-10-13 08:38:31,这拍的什么鬼！我要看的是超反，不是幼儿园过家家！唯一欣慰就是艾迪。,Venom
傲娇凛冽雷大山,1,2018-10-17 13:30:26,老湿老是接这样的烂片。岂止是烂片，还是那种宇宙无敌超级大英雄，这么蠢这么俗的幼稚电影，好恶心哦。漫威disgusting了啦！Tom Hardy以前是演《倒带人生》《布朗森》和《盗梦空间》的，虽然盗梦空间是抄袭的，导演死不承认抄袭，但是故事在照搬、剽窃的基础上有创新。这几年老湿太堕落了接拍了那么多三俗电影，也脱粉了。看见就当没看见算了。很推荐大家去看一看老湿早期中期的作品，漫威只是害了他。,Venom
裘笛,2,2018-10-12 21:34:51,可惜了Tom Hardy的努力演繹。話說Eddie和Venom根本一對腐CP，真官配。名義上女主角Michelle Williams設置太功能了，其實存在感可能跟雜貨店陳太太差不了多少。片子若照原本R級的定位應該會好很多。不像現在急剎剪成不上不下的PG13，宣傳反英雄實際描繪卻頗保守。而大概由於剪片，劇情已經那麼直線了，還讓多處都顯得很跳躍，尤其末段Venom心態立場重大轉折超匆促...還有動作戲...最後又黑又亂的大戰...,Venom
SELVEN,2,2018-11-09 20:40:30,50/100 一味追求稳妥的大厂牌商业片制作，很容易造出这样打发时间都嫌太长的东东。,Venom
soyoungsogone,2,2018-10-04 06:58:56,本片里真正的毒液应该是强国资本吧… 注入谁谁倒霉,Venom
路西法尔,2,2018-11-09 16:23:58,前将近一个小时都在讲述汤姆·哈迪的落魄史，实在非常无聊，后面逻辑断线，毒液开始喋喋不休地讲述自己的弱点，角色转变突兀和《环太平洋2》有一拼吧。毒液是怪物版的景甜吗……然后史莱姆的世界观里还有温拿和鲁蛇，这、这要怎么分啊……,Venom
sean cheung,2,2018-10-20 22:40:16,整個包裝行銷沒有問題，是導演太差。文戲都一塌糊塗，湯更貢獻了從影以來最差的演出。每句台詞都裝腔作勢，演的記者沒有任何記者的樣子。而且整個流程上劇情不能激起任何懸念。但動作場面也不能說難看，只是真的不刺激。,Venom
zy_,2,2018-10-17 23:19:53,对我最差的部分是好不容易看完还要给朋友解释为什么不喜欢= =,Venom
本味何知,2,2024-03-02 21:54:00,以为是随身老爷爷，没想到是两星废柴的同病相怜，毒液的塑造有点意思，但倒戈、决战和献身戏码都敷衍得毫无感染力。另，女博士比女主角有韵味。,Venom
RUNE,2,2018-11-09 13:24:43,一个外星生物，不远万里来到地球，毫无利己的动机，把地球人民的解放事业当作它自己的终生事业，这是什么精神？,Venom
ZeonGin Sou,2,2018-11-09 10:03:22,漫威版寄生兽。一级硬汉汤姆哈迪演弱鸡怂包简直难以被说服。主线信息量少得可怜。暴力镜头很腾讯，懂国情。只能说，理解它只是起源故事。遗憾的是，那年夏天邪气炸裂的毒液，已经被腾讯化成正派了。阿弥陀佛。,Venom
贺兰迈克,2,2019-02-11 05:11:45,堂堂毒液居然拍出了《寄生兽》的感觉。通常大厂超英的登场作都有结构短板，加上除了汤老师外其他的角色全都演技掉线得像是县剧团的让人提不起兴致。汤老师是真把呆萌诠释得丝丝入缝，但可惜一个大神带不动一群坑。,Venom
高压电,1,2018-11-16 00:09:08,资本家电影讲了一个科学剥削故事，满足了粉丝的美国梦，赚了很多钱，这整件事看起来真是太coooooooool了.,Venom
有心打扰,2,2018-11-17 13:56:43,就放在超级英雄的范畴里评价，精彩程度也是属于中下的了，票房竟然还挺好。看来这段时间，大家在电影院实在是没有太多的选择性。,Venom
狮子青铜,1,2018-12-10 21:13:10,一星用来哀悼自己花掉的时间，看毛片至少射精之后就可以关了，这种没啥可射的东西实在是……,Venom
尚在影,2,2018-11-04 17:08:03,"迪尼家庭观，漫威合家欢；
商业一时爽，沉思放一边；
角色设定弱，反派真不堪；
唯有汤老师，能多看几眼；
票房不景气，毒液你救难；
扯了那么多，片尾等彩蛋。",Venom
烤芬,2,2018-10-08 01:28:20,本片就像一个写得很烂的外星霸道总裁爱上我并想和我及我前女友3P的同人文，偶尔有些片段能让人窥见片子本来拥有的潜力，但又奇异地每个潜力都未能实现，奇异地每个剧情点都有硬伤，每段关系都莫名其妙，每个人物都浮于表面。一个明明具备《异形》和附身系恐怖元素的故事却偏要强行走传统超级英雄起源三段式，宣传期被冠以“非传统超英”大名的毒液就这么深陷窠臼，除了开头、Eddie刚被附身回家那段以及Venom大战Riot这三段的镜头还算能看，其余部分简直瞎写瞎拍糟蹋东西。汤的肢体语言确实适合演possessed状态，但他绝不是个令人信服的调查记者。小米为什么接这个塑造得烂到可以不存在的plot device？她的假发套质量还不如彩蛋里Woody戴的那顶。,Venom
糯木,2,2018-10-16 17:54:35,背负着反英雄R级片的期待，拍了一个比迪士尼还迪士尼的儿童片，演了一出比漫威还脆皮鸭的脆皮鸭玛丽苏。辛苦汤甜甜拼命卖萌了。既然电影自己都放弃了，那作为观众也便不再期待，大家卖卖萌收收钱吃吃爆米花完事。,Venom
菠萝,2,2019-06-18 23:16:58,和DC家的自杀小队堪称双璧，一个预告片酷到死，一个主题曲强无敌，然后正片出门十分钟仆街，死得梆硬,Venom
锦,2,2018-10-06 05:34:55,以为是与恶龙缠斗的故事，其实是与宠物做朋友的故事,Venom
的地得古啦斯毛,2,2018-11-11 17:14:31,我的妈太难看了汤老师都挽救不了,Venom
E,2,2018-11-12 15:55:25,电影很好看，但也很垃圾。处处都是我讨厌的烂俗桥段和戏码。纯爆米花电影——真的吃完了一大桶……,Venom
更深的白色,2,2018-11-24 08:38:45,剧情老套且低龄，Venom作为一个外星生物从性格到关键的转变立不立得住不谈，主要怎么看都是一个标准美国人啊。这种幼稚的世界观宇宙观，是美帝流行文化里最让人讨厌的自大和浅薄。,Venom
樱花花花花,2,2018-11-12 16:54:07,我觉得好失望呀。。。上映前期待的是一个亦正亦邪很特别的英雄，然而感觉故事和人设并没有什么不同，甚至更加俗套。。。,Venom
长路的标点,2,2018-11-10 22:22:37,逆转的铺垫完全不够，以及变出来衣服为啥都不破,Venom
TC130,2,2018-10-06 09:54:20,"前期无聊透顶，后期刚进状态还没爽就结束了，剧本太过单薄。
彩蛋满分好评，但是感觉前面的片尾长到怀疑人生。",Venom
Kaili Urchins,2,2018-11-11 16:05:45,太无聊太良民了吧，而且这个排异机制和毒液性格的转变毫无逻辑，白瞎了汤老师和绿绿男孩。一口一个反英雄大家是不是对这个词有什么误解,Venom
砚小朵™,1,2019-01-10 16:38:21,最近看过最差的超英片了吧？四十分钟了才进正题，突如其来就附身了，突如其来外星人就爱上地球了，一脸黑人问号？？？反派毫无战力，连基础的闯关打小怪轰BOSS都没有，而且这个人设也忒丑了吧，哎当时热搜买的毒液小可爱不尴尬吗？,Venom
武侠小王子,2,2018-11-10 18:35:39,一个漫威电影都把我吓得半死，美感上极度不适，差评。,Venom
мая,2,2018-11-19 18:18:51,4.5，好烂啊，停留在上个世纪的情节架构，但过去的寄生电影往往还会搞点隐喻，（比如天外魔花的政治影射）可比这个卢瑟抱团取暖可笑剧情好得多，电影完全抹去了毒液邪恶黑暗的那一面，成功可以说完全是依赖营销，特别是卖腐的人设，大法也是生生把一个可以R级出彩的片子阉割成了现在这种插科打诨卖萌卖腐的漫威劣质跟风作，个人觉得在超级英雄的起源电影里面是相当糟糕的存在。,Venom
LORENZO 洛伦佐,2,2018-12-01 07:27:48,挺无聊的。。。,Venom
451½°F™,2,2019-01-09 19:46:15,一般观众能够接受的反派角色转正，只能是无底线得「卖萌」和无意义的喜剧风格，本片被制作得如此低龄化和低智商化，令人气结。,Venom
lostmore,1,2018-11-29 09:45:23,被高估的电影，剧情简单，广告乱入，似曾相识抄袭很多电影。变身大刀和武器怎么看都有寄生兽影子，那部也可以撕裂和寄生变身吃人头。骑摩托车追车几乎和超人总动员里弹力女超人摩托车很像，也是跳来跳去后抓把手。2个正反派打架爬高楼感觉和狂暴巨兽差不多，打斗还没有那部看的过隐。那部是白天。最后要开火箭逃跑和黑衣人开飞谍要跑一样。上树想到卧虎藏龙。在没有寄生时被刀穿入，在百米高空摔入水中，都没有寄生的状态下没死，那重庆公交？还说离开寄生之后就不能活。总之感觉挺无聊的电影，特效还是不错，但也仅此而已。从外星抓回的东西被送到实验室寄生兔子活人但大多数死去，后男主去偷拍解救一女后被寄生逃跑，上树骑摩托，用寄生档子弹等，暴打jc，抓楼顶装X被飞机震下，后与反派打斗败下，用身上的刀划破飞船爆炸后坠入水中。,Venom
DeckardYang,2,2021-12-27 12:26:39,【2.5】至少是成功的萌宠电影。,Venom
白衣卿相,2,2018-11-10 17:24:05,完全有实力竞逐漫威宇宙系列最烂的宝座,Venom
赱馬觀♣,2,2018-12-12 13:18:37,从汤老师的经历看，像蜘蛛侠；从毒液的造型看，像异形；从外星势力分裂成两个阵营看，像变形金刚……混在一起就是：长得像异形的蜘蛛侠在某些状况下才会履行擎天柱保护人类的职责但另些时候他会觉得作霸天虎都太过屈才！应该说漫威暗黑出新境界！……可为什么就难看呢？想了想，还是造型太没特色。概念深不如造型酷，反人类要学黑武士。,Venom
qw0aszx,2,2018-11-11 19:39:50,好难看，甚至不如蜘蛛侠3，唯一优点可能是笑点讲的比死侍好多了吧 4.9分★★,Venom
小や,2,2018-10-07 09:32:43,看完电影一片掌声 下面排妹子说：不算好看但也没传说中那么难看！我（在心里）：你还想要多难看？？？前戏这么长还拍得乱七八糟 情节不makesense 完全不好笑靠台词硬撸笑点,Venom
反派自带眼线笔,2,2018-11-10 22:51:28,不爽，不好笑，汤老师和女主是在演谁？？？就是不演角色。砸了啊……,Venom
濛大板儿,1,2018-12-31 14:08:06,电影不见得有什么大问题，但是我想说的是，美国影视业自从发现中国人钱好赚之后，就喜欢在电影电视里加一些中国元素，但是每次请的群众演员，都他妈是不会说中文的ABC！！你他妈又要挣中国人的钱又他妈死都不请正经中国人。对不起老子不买这个账。,Venom
Morning,2,2018-11-12 05:09:51,两星半。与魔鬼共生的英雄，却被呈现的很幼稚，一方面在大众取向的话痨及卖腐摇摆，一方面又要单一的去处理灭世到救世的变化。文戏十分之差，武戏还算贡献了四人同框的场面，电影即使放在漫威的范围里都不算好看，但新鲜感是有的。,Venom
恶魔奶爸Sam,1,2018-11-13 01:26:18,毒液真的很烂,Venom
安东,2,2018-12-02 22:08:51,好幼稚，好无聊。,Venom
肖垚,2,2018-11-10 21:28:31,能说什么，这种类型片，除了特效，耍宝逗乐，飙车激战……观众看完爽一下，还有什么可以深究的？!,Venom
隐,2,2018-10-22 17:14:36,蠢爆了，故事容量不超过一个人物小传，整体剧情非常粗糙，全靠着毒液的设定与造型来撑卖点。,Venom
Nightwing,2,2019-01-18 21:42:12,连咬带砍却滴血不沾玩笑连篇，命如草芥娱乐至上新境界,Venom
西木的风,2,2019-01-30 00:43:57,超级英雄，管他是正是反，都给我停了吧。。。,Venom
esp吃梦香菇,1,2018-11-07 17:19:49,不管怎么努力还是觉得这种电影太无聊了，蠢到无法相信。,Venom
陈裸,1,2018-11-12 12:00:28,一堆根本不值得拍出来的垃圾。,Venom
黄不溜丢,2,2018-10-11 09:27:01,"打着科幻惊悚的旗帜装疯卖傻，这剧的编剧导演多半是把观众群设置成十岁儿童，剧情转折突兀既无逻辑又无内涵 中文元素和QQ强行植入荒诞无稽令人汗颜,低级趣味穿插生硬,一本正经的中二倒引得影院笑声连连，引用片中高频词汇这部剧可真是一份狗屎，看结尾的节奏怕是还有续集，感觉就是腾讯影业来国内收割韭菜的",Venom
Pieck,2,2018-11-04 17:05:30,＃1104点映＃没什么意思 汤老师非常帅,Venom
生人回避,2,2018-11-10 16:21:06,铺垫了那么久，偏偏还是把共生体和宿主的冲突、磨合及感情建立一带而过。毒液突发的救世主和正能量让人一脸懵逼，看完后有种刚从隔壁铁血战士出场的失落……,Venom
K,2,2018-12-27 00:42:07,想跟毒液舌吻或者被口，嘻嘻。,Venom
Dirtydung,2,2018-10-09 09:05:53,恶评如潮的蜘蛛侠3中对毒液的塑造也比以毒液为主角的本片强，主要是因为剧本是根据特效写的，意思是只考虑特效场景出现的元素去构建剧本，而在这些元素以外甚至元素之间的连接环节剧本就下线了，所以讨论什么人物动机不明、台词稀烂、海外华人操国语用简体字这种硬伤都是废话。真正失败的是特效创意，展现寄生人体的片段，是蓝血人16年前的创意，手变刺刀，是终结者2 27年前的创意，狗和人的交叉感染，是怪形36年前的创意。更别说SWAT大战毒液那场戏的气氛诡异，烟雾弹把氛围都打出来了，结果要惊悚没有要刺激也没有，为了一个UI抄袭到不加Logo无法分辨的中国软件公司糖爹去凑PG13，连最后的限制级快感都剥夺了。真的不如天马行空的徐克来拍，各种形状随意变，再者香港武行一看威亚随便设，特效随便掩，生硬根本不存在，不得上天,Venom
U 兔,1,2019-10-24 12:02:58,只能用无趣和无脑来形容，这么好的喜剧形式，完全被一帮无趣的人给做无脑了。可惜了汤老师。,Venom
三狗大将军,2,2018-11-24 02:02:36,铺垫好多……剧情好简单……无聊……不如妇联……,Venom
别惹小白兔,2,2018-11-09 16:12:29,前后断裂感严重，从稳扎稳打的铺垫到急功近利的仓促了事。感觉受分级妥协的问题还是比较大的，通篇剪辑得只剩下两幕戏，后面情节发展赶急到怀疑人生，“刚刚勃起，就早泄了”。,Venom
雪,2,2018-11-18 05:26:31,再见斯坦李,Venom
小斑,2,2019-12-29 00:54:51,汤老湿“那货是坏人”。老板“你是员工，你给我去采访”。毒液“我开始喜欢这地方了”。汤老湿“为啥”。毒液“因为我喜欢你”。呃……这剧本认真的？我小学作文也比这强吧。而且所有人都在棒读。汤老湿和米歇尔全程逼良为娼脸。全片演技最好的是超市陈太太。就俩极品飞车和共生体互殴那段还有点样子，其他都是什么玩意儿。,Venom
草威,2,2018-11-11 22:30:44,只能说是定位准确吧。汤老师很可爱，好感度高，所谓的寄生英雄更像个萌宠，该爽的时候直接把逻辑扔了，量给足。所有的东西好像都是对的，但又都是毫无进取心的。如果连形式上的想象力都失去了，这种超级英雄电影不知道还能再拍多少部。,Venom
饕餮暴血,2,2018-11-04 17:02:57,除了汤老湿的表演，其他没有一处是走心的。人物动机人物关系都写的一塌糊涂，导致电影虽然短但还是乱七八糟；而且动作戏也拍的极不出彩，boss战的属性本来可以设计出视觉奇观，却依然选择了最为平庸的王八拳互殴，短的让人哭笑不得。艾迪和毒液的屌丝相声组合倒是成了最大亮点，但这并不是毒液应有的拍法啊，PG-13+喜剧的方向从根本上就错了,Venom
了花,2,2018-12-03 02:22:40,这不就是各种外星侵略寄生片的变异嘛！前段废话太多，想要卖萌但关键的俩人都没磨合竟然瞬间感情升温了这断难道不该有些桥段吗……高潮太短剧情真废……主打特效是吗？基出圈了……,Venom
GA,2,2018-11-12 13:45:00,NOOOOOOOO 我想要的屁话大王Venom不是这样的,Venom
Mr.T,2,2018-11-10 18:03:13,节奏的问题很大，追车戏开始崩掉，从人设到世界观都被毁了，毒液的设定和漫画不一样，但电影都没交代，甚至整个故事都不成立，拍成PG13，让人感觉哭笑不得。,Venom
鱼剑,2,2024-11-09 18:03:04,我怎么不理解，为什么毒液就要留下来了？,Venom
momo,2,2019-02-23 02:41:02,动作戏非常亮眼，但是毒液莫名其妙的和自己人反目成仇，爱上地球这一点太牵强了，而且前面几十分钟汤姆老师的戏份太过于无聊,Venom
宇宙夾縫,2,2018-11-14 17:48:33,濕淋淋的毒液與濕漉漉的湯甜心的愛情故事。「懲惡揚善」結尾負分。,Venom
[x],2,2018-11-12 22:09:43,汤老师根本不适合Eddie这个角色，试问哪有这么男神的loser？假的很！,Venom
Bejdlxl,2,2018-11-09 10:51:52,应该让柯南伯格来拍。当今很多电影的问题可以归结为“PG-13”化。,Venom
Chris  一切由无聊开始,1,2018-12-10 10:29:27,额，漫威的片子我基本也都看了吧。毒液确实太无聊了。而且属于比较弱智的那种。让人难受，一点都没法放松的、开心的看下去。有时候烂片俗片也有亮点，但毒液亮点极少。,Venom
Wonder,2,2018-11-04 18:02:39,汤老师几乎是全片唯一能看的点，这个毒液无论从傲娇性格还是嘴炮还是血腥程度上都远远没有达到观众预期，因此结尾突然的背叛也缺乏逻辑（制片方压缩片长应该是主要问题）。毒液二不拉几，反派智商掉线，再加上米歇尔·威廉姆斯与汤老师完全不来电，可以说整部片子的人物关系没有一个立得住的。不过因为看了前期烂番茄口碑，所以本身期待不高，加上汤老师倾情出演，两颗星鼓励一下。,Venom
黑骨精,2,2018-12-20 17:45:50,主人公心里活动过多，充分满足编剧的快感。,Venom
Donuts🕳️,2,2019-01-12 16:14:32,超级大片不在电影院看魅力真是直线下降……我不喜欢黏糊糊的东西！,Venom
软蛋黄,2,2018-11-16 14:06:25,衣服都不脱叫什么汤老师？角色性格特色被弱化到零,Venom
非魚,2,2018-11-11 18:34:28,越来越讨厌斯坦李生硬做作的插入了…,Venom
拜女神♂很有钱,2,2018-11-09 00:38:10,睡着三四次……最后的fight scene我也能在中间睡着实在是……我汤演技没得说，其他基本一坨shi,Venom
FrozenElsa,2,2018-11-28 23:24:00,【5.5】发自内心的，真心的。我真的觉得毒液很可爱。想抱着睡觉(＠￣ー￣＠),Venom
LoudCrazyHeart,2,2019-02-18 14:48:02,废柴的关联设定非常重要，这是共生共存的基础（毒液对艾迪产生情感的缘由）。但事实上，无论是毒液还是艾迪其实都并非是“废柴”，他们都有自己发挥能力的场合，有存在的意义和作用。缺点：延续俗套的英雄主义拯救世界的路线，故事缺乏吸引力。人物塑造扁平，没有任何能够抓住你的地方。别的都没什么好说的。,Venom
Q·ian·Sivan,2,2018-11-30 17:17:43,「Life hurts. It just does.」,Venom
溺死的鱼,2,2018-10-03 13:53:16,其实观感还行 主要是两名主角都足够有魅力 但是啊……都快9012年了 一部（反？）超级英雄电影还拍成这种套路？实在不敢给你个及格分啊……,Venom
庭院天涯,2,2018-11-17 00:33:27,非常平庸，非常一般，毒液从热爱吃人到热爱地球的变化真的是爱恨就在一瞬间，完全get不到点。,Venom
离桑,2,2018-12-16 16:03:29,就这没剧情的东西还和蜘蛛侠一个分？,Venom
多不利登,1,2018-12-14 16:08:46,2018473 一星不思进取爆米花,Venom
