name,rating,time,comment,title
猪头妖怪,2,2018-12-08 18:48:18,DCEU的电影水准之稳定，就仿佛有一套ISO标准一样，这点你不得不服：故事一如既往不会说，梗一如既往不好笑。一部电影，几乎啥都没有，除了秀颜值就是毫无节制地填塞特效。我呸。,Aquaman
然潘,2,2018-12-31 10:31:50,快进个几分钟完全不影响剧情系列,Aquaman
坦克手贝吉塔,2,2019-05-28 16:14:46,没办法看，情节线太无趣了，演员说那些台词时是怎么保持住不笑场的呢。,Aquaman
烤芬,2,2018-12-16 03:12:16,除了海沟那段没有能看的地方，不知各位都是怎么吹出口的。,Aquaman
水怪,2,2018-12-12 18:28:45,海王居然是个美帝版的无名之辈的故事啊，观众大概是返璞归真都更喜欢这种有点傻屌型的超级英雄，星爵大概也是类似吧。超级英雄如蝙蝠侠大概是极其之古典了。,Aquaman
偏时差,2,2018-12-31 22:04:03,lowlow的 看得頭好痛 但是特別想吃海鮮拼盤，尤其是阿拉斯加長腳蟹⋯⋯⋯⋯,Aquaman
长路的标点,2,2019-08-15 16:16:49,一个孙悟空下龙宫取金箍棒的故事,Aquaman
萨罗迈拉,2,2018-12-08 19:21:20,我一个重度深海恐惧症为什么要来看这种片子？心跳真的是每分钟一百二十击了。剧情神烂，居然没有一个好情节，还能八分多？服了服了,Aquaman
叉叉小箭猪,2,2018-12-16 09:37:12,毫无剧情，而且水下世界的描绘也没什么创新之处，就跟陆地的翻版一样。缺乏人物和想象力，只有妮可的打戏尚可一看。,Aquaman
#瞬间收藏家#,2,2020-03-20 19:06:10,春晚画风环保宣传、旅游风光、历史科普、复仇爱情亲情、动作冒险片……元素太混杂，谍影重重、美队2、蜘蛛侠、角斗士、魔戒、星球大战……一路串戏N部电影。另外想采访一下国王你打算怎么解决你弟弟提出的环保诉求😂,Aquaman
橙步堂,1,2018-12-07 23:32:53,太好笑了加一颗星！今年看的最国产页游审美的片子了，一会贪玩蓝月，一会女神联盟，一会开局一条鲲，一会86版西游记，一会又是垃圾科幻游戏…一本正经地叙事，莫名其妙的好笑。我和同事在后半段都爆笑到抽筋，同事说“这部片，真是处处有惊喜呢”,Aquaman
crusader,2,2018-12-16 22:10:22,象山海鲜城宣传片，从我所知的电影专业角度基本零分，两分给特效和演员的颜值，高级春晚水平。,Aquaman
豆瓣浅度用户,2,2018-12-20 05:39:43,从此拉黑DC。,Aquaman
Ceci,2,2018-12-07 21:33:01,不好看好吗，骗了我爆米花，中间还睡着了。故事情节真的是让人无力吐槽，人类污染了海洋的确值得吐槽，但你自己造那么多机械真的大丈夫?而且那个海王实在太像徐锦江了，男二也不帅，整部戏就打打打的，估计男生喜欢…看到那些螃蟹兵的时候莫名想要吃海鲜，温子仁很爱用密恐这一招…＃我真的很多OS＃,Aquaman
Scallet,1,2018-12-08 22:57:07,太难看了。跟环太平洋二一样难看吧。,Aquaman
海心,2,2018-12-26 09:02:10,实在无感，特效也没被击中，这就是阅片太多的坏处,Aquaman
孔府小鱼,2,2022-05-05 16:26:06,？是因为这片子这几年被严重吹捧导致预期出现落差吗？太扯了，本身剧本就很一般，先有正联再讲个人导致起源故事都很稀碎，角色的脸谱化也很严重，杰森莫玛为什么演啥像拍男士单品广告一样？秀肌肉凹造型，几个表情来回用。,Aquaman
huo！,2,2019-06-06 03:09:05,除了特效一无是处，哦媚拉身材不错,Aquaman
ChrisKirk,1,2018-12-25 21:23:19,一方面献礼改革开放，从破除文♂革♂时期的大一统到实现某种意义上的伟大飞跃，用海洋陆地全球命运共同体的红线连通，尤其是妮可最后圣母般的出场和自带高光的演讲词，瘆得头皮发麻不说，用两个多小时的体量也没能容纳完全，况且还夹杂着温子仁不少私货，再有，宣战理由并未不正当，转折点（拿武器称王）又显得轻巧，逻辑链断层，不知续集会做何解（其实一定程度属于无解）。一方面亚特兰蒂斯内部社会阶级过于鲜明，精英贵族似是享有不老特权，上层贵族能够在水陆两地生存，一般市民和低等动物一样只能依赖水源，甚至将军也只能把头伸进马桶保命，对贵族身份和“杂种”身份的对比强调更是过于封建化，包括角斗和献祭等，科技与思想的落差稍跳戏《黑豹》，于是乎开放的命题也呼之欲出。女主某些角度可太像斯嘉丽，配乐也太乱。,Aquaman
Joanna,2,2018-12-08 17:37:22,大部分时间觉得好蠢- - 最后点题不错,Aquaman
吴松张,1,2018-12-09 22:21:00,送上对DC的赞美———好烂啊！,Aquaman
HenriqueZZZ,2,2018-12-10 22:13:42,太无聊了吧，无人物，剧情烂，网游也可以大肆以电影的身份上映了,Aquaman
MsPancake,1,2018-12-27 02:50:34,作为一部之前并未铺垫过的独立英雄电影，难道不应该多花点笔墨塑造这个英雄如何长大，如何认知自我身份，如何与人类(陆地)世界的交往沟通and与海底世界(根源)的联系？人物刻画基本没有，动机生硬，没有情感共鸣，配乐乱穿，桥段老套还不好好写。所谓炫酷的海底世界还不如千星之城，一星给今年本来还挺期待的海王。左转看看你家的wonder woman→,Aquaman
艾米夏,2,2018-12-15 18:10:31,卧槽太难看了自杀了 中间睡着两次。。。。弟弟也太惨了 这么努力 全片最努力的人 妈妈再爱我一次 我的未婚妻被抢了 我的岳父看到三叉戟就不记得我是谁了 我的大臣从来都看不起我 我自杀,Aquaman
夏苍苍,2,2019-04-13 21:05:35,纹身师傅真是厉害，竟然能给刀枪不入的海王纹身。。。,Aquaman
17950,2,2019-03-09 15:08:00,我第一次听到Aquaman，水形侠，詹姆斯卡梅隆导演，文森特蔡斯主演。这个是什么鬼，我一张卷看了4顿外卖才看完……我要是吃的快点得看五顿了……都说了我再花钱进电影院看dc就是傻……特性再好音效再炸女主再靓就这叙事和审美不还是一样得睡过去…,Aquaman
列车长&solaris,2,2018-12-10 16:36:26,这种想到一出是一出的编剧方式真的是我温过手的剧本么？！虽然镜头调度真的超游戏世代，但是形式大于内容的弊病真的比速激还要严重，速激好歹简单粗暴，这片粗暴却很繁琐。,Aquaman
巳注销,2,2018-12-22 22:39:55,想象力的极度缺乏造就这部电影。,Aquaman
XYY CLUB,1,2018-12-07 22:22:41,那么古典宏大的文本，活生生被温子仁拍成尬笑廉价莫名的影楼旅拍风格,Aquaman
黑道快餐店,1,2018-12-08 12:46:28,赶着把剧情讲完，一直蹭蹭蹭往前赶，故事俗套无代入感，甚至我都不关心故事的结局。视觉奇观好像之前都见过，章鱼打鼓挺有意思的，海王一身金色low到爆,Aquaman
长岛嚒嚒茶,1,2018-12-09 16:59:17,我来告诉你们发生了什么，我对这种俗套的高大全半人半神兄弟相残幼稚阴谋打打闹闹傻逼导师总是东方道士头丑陋的海底黄金圣斗士盔甲以及各种流行元素都要来一点的屎一样的大杂烩一脚踢翻，我看睡着了，浪费了我生命中宝贵的两小时，就酱,Aquaman
苍华,1,2018-12-13 22:45:52,服了，各种逻辑不通，各种低幼，观影全程在笑，看相声都没笑成这样。拥有先进武器的一个群体却没有一点文明，还讲究献祭？祭祀是古时候人们面对自然无能为力时做的一种试图解决问题的尝试，而不是为了惩罚，你们把女王推翻，不承认她，却又承认她世袭的儿子？杂交的比纯种的都厉害，那大家都去杂交呗。更别提那一叉子干掉人鱼样的诸侯就政变成功了，这尼玛也太容易了。最扯的是，这样先进的族群，其权力机构完全就是大猩猩丛林法则，两个王pk，草民看热闹，就差吃爆米花了，然后谁赢了就跟谁。古罗马斗兽场都是贵族观看奴隶取乐好么？全程都是蓄意任务模式，低幼得不能再低幼了。不要轻易搞大架构，你的故事承载不了太深的文化。这片和狮子王类似，但狮子王毫不尴尬，因为它本来就是丛林法则。你搞出个先进群体，却都是干猩猩智慧的事儿，我真是呸了！,Aquaman
MK™,2,2018-12-11 23:22:47,感情相关桥段统统承包给尴尬症了。所有的角色都有点儿智障，海王这个moron最后当上king，不仅一干海产品们没怎么高兴，好像编导到了这里力气也都使完了，懒得敷衍一下。急得慢和德芙的抠像式表演也是够了。,Aquaman
donchen,2,2020-07-25 20:33:58,田螺姑娘爱灯塔，野生王子耍粪叉。,Aquaman
雪之丞,2,2018-12-09 13:28:26,观影过程中总有一种不适感，出了影院，路上琢磨出来了。虽然海底有超越陆地几千年的科技，防水技术杠杠的，武器战舰简直是无所不能，但是战甲、舰队、宫殿等等等等，就是有一种廉价的塑料感。那种绿油油的绿，泛着镀了一层膜的精光，让你感觉他的东西都特别脆特别不经摔。我就知道外国人瞎吹，说什么技术大牛海底奇观，英雄片哪有什么好看的，我偏不信邪来看。套路竟然还是爱拯救世界，编剧脑子都不带转的吗？！有想象力没错，情节也不要这么敷衍好吗？！上一次看过的真正的技术和情节都是大牛的还是李安的少年派，这才是有追求的导演的作品。,Aquaman
鸡头井。,2,2018-12-11 10:28:40,严肃对话必然被爆炸粗暴打断，不需要理由的瞬间位移，一味追求大片拼贴的视效，真的是让人一言难尽。国内票房和口碑都让我百思不得其解。,Aquaman
Hushnore,2,2018-12-22 16:26:39,海鲜大乱斗，水族主义电影。,Aquaman
琉璃仙,1,2018-12-10 02:35:32,被外面的好评骗去影院。这弱智老套逻辑弱的人设和剧情能拿到8分让我怀疑豆瓣的品味。以打打打为卖点的武打水平低到让人无语。海底战士的制服设计一股塑料廉价感。特效画面后期让人疲劳。,Aquaman
叶隐,1,2018-12-15 17:00:46,什么jb玩意，故事都讲不明白，配乐从头轰炸到尾，儿子看着比爹都老，毫无幽默感，梗都硬的跟喂猪一样，更可怕的是这“审美”，土得跟特么捕鱼达人似的，妮可基德曼是怎么对那丑货下的去嘴的啊？,Aquaman
薄荷清柚,2,2018-12-08 15:14:02,文戏真的超无聊，本质还是王子复仇记那一套，因为拍的晚了导致非常有黑豹+雷神的既视感，超英皇室就不能换个套路拍吗？特效吹的太过了，新亚特兰蒂斯水下城市简直是光污染，看多了眼睛酸，整部片子要到海沟族出来之后才变得好看一些，结尾炙烤螃蟹打小龙虾的海鲜大战看饿了，拿着海战当宇宙空间大战来打虽然算聪明，但也失了风味。海王糟汉子得太过了，样子也凶，似乎除了血统和侠义之外并无其他闪光点，还是湄拉有勇有谋有先见之明，支持美丽的湄拉登基。,Aquaman
Nathan,2,2018-12-07 03:37:41,一锅从各方面来说都像大杂烩的乱炖 味道混在一起实在是吃不下...感觉更精简一点会好一些.....,Aquaman
小葵,2,2018-12-10 17:19:28,不好，不好看。特效杂乱无章，没有一个统一的基调，故事内核低级。心疼二王子，下属是叛徒、妈妈偏爱大儿子、未婚妻跟别人跑了、自己的家园被人类袭击，想要保护被亲哥哥阻挠、明明靠实力打败了哥哥，但后者因为主角光环得到了圣器受到了万人敬仰，自己只能锒铛入狱。太惨了。,Aquaman
炎夏,2,2018-12-10 17:29:19,就这！就这？极其普通的超英电影，流水线级别，蕉老师诚不欺我……后面甚至跌到《神权之眼》，逻辑全无……女主被塑造得极像斯佳丽，极力模仿成功案例……只要观众对巨神兵、超能类的电影还未疲劳，这类电影就会越来越多吧。想问一句：Raj吐槽的Aquaman喝尿，Aquaman sucks，是真事儿么 2333,Aquaman
cuckoo,2,2019-05-13 14:19:31,再美的海底世界特效也頂不過空洞的劇情。,Aquaman
451½°F™,1,2019-01-23 22:02:10,情节简单粗暴，人设更是幼稚得一塌糊涂，应该把全片中毫无意义的战斗时间省下来多琢磨剧本，最后沦为讨好庸俗观众们的下贱货。,Aquaman
Muto,1,2018-12-18 22:37:46,电影是什么？安德鲁在《电影是什么！》一书中提出了与库比特《电影特效》不同的电影观念：电影不是一种以特殊效果为主的媒介。我们有些人最关注（并且认为是整个电影事业之关键）的电影，有着一个和撒谎或煽动非常不同的任务：它们的目标在于发现、遭遇、直面、和启示。如果说譬如《海王》这样新生的数码视听文化危及了什么，那么就是对这种发现的旅程可能带来的遭遇的欣赏。,Aquaman
小J²,1,2019-02-03 19:07:46,故事就懒得提了，所谓视效不就是高饱和度七彩多光源三流cg动图么？简直海底光污染。,Aquaman
jiojio,2,2018-12-10 23:16:14,雷神+黑豹+精灵旅社3+功夫熊猫+一堆好莱坞商业片桥段的胡拼乱凑，毫无新意并且剧情混乱台词尴尬角色扁平，靠着背景音乐强行cue情绪，视觉更是俗掉渣的陈词滥调，可以说是DC的正常水平发挥了hehe,Aquaman
慎独,2,2018-12-24 09:20:00,剧情老套，画面绚丽。,Aquaman
鱼上阿朦,2,2018-12-09 14:42:11,温子仁就像暴发户版的陈木胜 全程感觉看了一场热闹却无聊的庙会 从速7就觉得温导受漫威的影响很大 海王里依旧能看到无数相似桥段,Aquaman
红房子画家,2,2018-12-23 14:26:26,这片投入很高吧，毕竟群演启用的都是海鲜。尽管沉甸甸端上一盆，分量很有诚意的样子，厨艺却是没达到行业门槛的。编剧水平是教科书级别的肤浅，怎么说呢，大概跟我初中时晚上躺床上胡思乱想时编出来的故事水平差不多吧。,Aquaman
岬,2,2022-03-20 20:06:54,温子仁的老土 本格 典型 纯真 简单中二的 oldschool电影美学。old到让我再次确认这是2018的电影，特别是那些恢宏bgm和圣光下一个大人头渐渐close up镜头又来了的时候。打斗戏又多又闷，有被困到。为了亚特兰蒂斯的故事背景而看的。,Aquaman
看我真挚的眼神,2,2019-04-07 20:07:14,看到大块头肌肉男就一直没兴趣看，前半部分还不错，后半部完全垮掉！怪物boss这么容易对付，三叉戟轻轻松松就拿到了，无fuck可说。审美很迷。。。,Aquaman
一头巨鲸,1,2018-12-07 22:57:47,我干点啥不好。。。,Aquaman
明年你看此花时,2,2019-04-26 23:17:46,看的过程中都睡着了，场景特效很绚烂，剧情很沙雕。,Aquaman
小心和小欣,2,2018-12-15 10:31:24,烂片，不懂8分的豆瓣分怎么来的。情节不动，换一帮中国演员演的话就是另一部《封神传奇》吧，除了特效好一点，主角选的好之外，看不到有什么可取之处。各种元素混杂，有点风牛马不相及，恕我理解无能，这东西怎么能跟蝙蝠侠这样的现实感十足的超级英雄组联盟？简直不在一个次元，DC被漫威带偏了，大场面加小幽默只剩下大型海洋世界表演加上间歇性尬笑，真的很无聊，我睡着了两次。,Aquaman
么由,2,2019-02-27 15:55:31,RAJ说 潜水侠是最逊的超级英雄 他是生活在水里的超人 但却还是要喝鱼的小便,Aquaman
廊间听步,1,2021-06-22 18:55:38,侮辱智商的玩意，不心疼票钱也心疼时间。,Aquaman
Mamula,2,2018-12-09 23:45:13,喜欢海洋生物特效（加一星）；和神奇女侠一样真善美、假大空、喊口号，人物塑造全部依靠演员的路人缘，这大概就是新DC的风格。。。笑点居然只有预告里的几个；设定和本来就一览无余的流水账情节全靠几个配角的嘴介绍和推动；打斗没什么特色，地上水下都没啥区别；这几年反派只要动机是环保就都还挺能引起共情的（半颗星）；整体像是个拍及格了的三生三世十里桃花。。。,Aquaman
NVHZ,1,2022-12-12 00:30:38,电视上看了一段。美国人这么好的技术能力啊，审美和智力似乎已经青少年（说技术好，真的也只是技术好。那个影像的审美水平已经是极度退化了的，来来去去就那么几样，所有同期同类型都作同理。反例是原先那些科幻片，影像的审美还是在的）。见这词穷的态势，跟我们主流也是差不多的嘛。中国在主流的方面没有赶上世界，倒是世界退步成某个阶段的中国了。挺好，该非主流来了。,Aquaman
童年的流星,2,2018-12-17 17:58:55,一星特效，一星风景，没了。我是被软文骗进去的，希望大家知道这是个坑。,Aquaman
赱馬觀♣,2,2019-03-09 13:52:48,海贼王+天下无贼=海王……俄亥俄与阿库拉对射鱼雷，这是红色十月写实战争；三叉戟一举电闪雷鸣，这是诸神之怒希腊神话。可骑鲨破浪三叉戟划裂俄亥俄，这是什么？刚举起潜艇又与普通人类肉搏一度被攻击倒地，这是什么？www.douban.com/people/hitchitsch/status/2428095148/……还是让神话归于神话，漫画归于漫画。漫改成影超能上限到X战警蜘蛛侠就好。至少它还算具有科学释义的都市人。,Aquaman
郭雪碧,2,2018-12-11 18:53:05,故事毫无新意，8012年了还在讨论物种矛盾的命题，跟起点人魔混血的男主有什么区别？被吹上天的特效，也并没有超乎传统想象的海底奇观，所有的武器建筑都基于先进技术与高科技，这样乏味的想象力看的人昏昏欲睡，比起来更想看看住菠萝房子的海绵宝宝拯救世界。,Aquaman
南山三猫爹,1,2019-09-18 03:59:02,剧情真是令人一言难尽。忍受看完了全片。什么鬼。应该有人严肃地讨论一下这一类超级英雄电影对民众大脑造成的潜在伤害。,Aquaman
Sc,2,2018-12-08 07:01:48,除了特效画面，我实在看不出有高分电影的品质……,Aquaman
朱熠,2,2022-09-08 08:02:53,1. 故事低幼到如同一集熊出没，且仿佛开了2倍速要赶紧把故事讲完收工2. 美术设计俗艳到令人发指，花花绿绿的以为在看春晚3. 妮可基德曼的玻尿酸打得有点太多了，让人出戏,Aquaman
vvVv,2,2018-12-29 01:22:28,"温子仁本质上是个很""保守""的导演，所以在恨不得怪招劈死观众的恐怖片里他焕发出叙事的魅力，而放置在本来就很保守的超英片里，就显得非常老土，整个质感很酷炫QQ空间。",Aquaman
雷梅苔丝,2,2018-12-09 19:43:00,被评分骗了 幸好看的4D 全程震动+吹风就当坐按摩椅了 然鹅还是感觉像四个小时一样漫长 沐浴焚香就为看部好电影的周日白瞎了,Aquaman
一粒家田米,2,2022-07-16 20:47:03,当铠甲勇士变成涡轮发电机。当Amber亲吻我们心目中的英雄。当这个全美票房王过继的时候。当我无聊到要看大片的时候。当我反复咀嚼，也嚼不出一颗文化基因的时候，我给了他两星。广大影迷朋友，我对不起你们。,Aquaman
鬈大毛毛,2,2019-01-27 22:19:14,蚊子人太惨了，他一定是连夜刷了近十几年的超级英雄电影才拍成这样的,Aquaman
易老邪,2,2019-01-31 23:12:46,呵呵,Aquaman
本来老六,2,2019-01-24 15:13:59,无脑版闹海,Aquaman
西风客衣,2,2019-03-17 23:16:20,不今不古，不中不西，一言以蔽之，不伦不类。,Aquaman
